 Omen - By Jamax	117.19	Expert	2.94★	3411-2483
 The Last Lazer Master - Dirk Lazermaster	117.18	Expert	2.95★	
 Hu Hua Shi Zhe - 	116.99	Expert	2.94★	1888-1310
 Hero ft. Elizaveta (Da Tweekaz 'Guitar Hero' Mix) - Charted by Adoom	116.98	Expert	2.97★	1561-1097
 King Nothing - Metallica	116.94	Expert	2.81★	3195-2274
 moons. - shibuya	116.88	Expert	2.86★	855-569
 Someone In The Crowd - La La Land	116.87	Hard	2.92★	1893-1315
 Clarity (DJ Dil Rmx) - Zedd	116.85	Hard	2.92★	1211-835
 Break In-City - Tenacious D	116.81	Hard	2.13★	2700-1886
 Get Lucky - Daft Punk ft. Pharrell Williams	116.78	Expert	2.93★	
 Sabaton - Sparta - 	116.77	Hard	2.94★	1504-1055
 Hotto Dogu - Shawn Wasabi - 	116.76	Expert+	2.95★	2355-1628
 Your Affection (Daisuke Asakura Remix) - Persona 4 Dancing All Night	116.73	Expert	2.92★	1048-709
 Stay With Me  - Echos Remix 	116.61	Expert	2.92★	3092-2196
 Mor Ardain - Xenoblade Chronicles 2	116.47	Expert+	2.94★	2849-2016
 Infected - Sickick	116.47	Expert	2.79★	2340-1617
 Croatian Rhapsody - The Piano Player	116.36	Expert+	2.78★	1889-1311
 Chemical Plant Zone - Sonic The Hedgehog 2	116.35	Expert	2.91★	3333-2399
 Summer Of The Occult - 	116.25	Expert	2.83★	455-276
 Tonight - Sunset Neon	116.15	Expert	2.92★	581-369
 Runaway Baby - Bruno Mars	116.14	Expert	2.79★	2208-1528
 Gospel of the Throttle - Minutes Til Midnight (Driftors OP)	116.1	Expert	2.94★	3157-2242
 Milk - Morimori Atsushi	115.95	Expert	2.91★	2175-1502
 Can't Beat Airman - feat. Hanatan	115.95	Expert+	2.9★	1722-1208
 Welcome to My World - SkylerWallace	115.93	Expert	2.9★	
 Make A Mess - Matt and Kim	115.9	Expert	2.8★	1374-958
 In Between - Charted by PyroBillie	115.87	Hard	2.88★	2086-1446
 Planet Rave - S3RL ft Renee 	115.86	Expert	2.85★	2956-2097
 Goofy Goober - Spanch Bob	115.84	Expert	2.89★	2029-1410
 Renai Circulation - Weeb Shit	115.83	Expert+	2.92★	1796-1251
 Without You (Arcade Game Style) - Avicii (Afishal Remix)	115.72	Expert	2.79★	1384-964
 BTH 4 - Come & Get It - (Charted by M.Rappold)	115.64	Expert+	2.89★	2822-1992
 Killing In The Name - 	115.6	Expert	2.9★	2251-1558
 Koi wa chaos no shimobenari - Love is the Servant of Chaos	115.52	Expert	2.86★	1778-1241
 Chop Chop - 	115.48	Hard	2.46★	3040-2157
 Good Time - Owl City	115.43	Expert	2.88★	2863-2028
 ILY - Panda Eyes	115.41	Expert	2.89★	3468-2546
 Aa Kenran no Yume ga Gotoku [short ver] - Active Planets & AUGUST	115.32	Expert	2.9★	3008-2134
 B.B.K.K.B.K.K.  - 	115.3	Expert	2.85★	144-86
 We No Speak Americano - 	115.22	Hard	2.88★	2502-1736
 Hail Mary (Explicit) - 2Pac	115.17	Expert	2.88★	1758-1228
 My Hero Academia Opening 2 - My Hero Academia	115.12	Expert+	2.77★	228-133
 BTH2 - All I Know - (Charted by M.Rappold	115.11	Expert+	2.85★	1823-1261
 Crack Traxxxx - Chart by Mystikmol	115.05	Hard	2.85★	3855-3011
 Sono gunjo-ga ito-shikatta youdatta - from CHUNITHM	115.03	Hard	2.89★	3397-2469
 Everytime we touch - Radio Edit - Cascada	114.99	Expert	2.87★	940-630
 A-Punk - Vampire Weekend	114.91	Expert	2.83★	2103-1460
 RED ZONE - 	114.87	Hard	2.8★	1891-1313
 We are Farmers - Dubstep	114.87	Expert	2.92★	1005-678
 Pretty Fly - The Offspring	114.86	Expert	2.84★	2899-2055
 Professional Griefers - Deadmau5	114.8	Expert	2.78★	2897-2053
 LUV U NEED U - Slushii	114.76	Hard	2.87★	832-551
 Music Is My Saviour - S3RL feat Mixie Moon	114.71	Expert	2.88★	2110-1466
 HYPE - 	114.61	Expert	2.88★	330-194
 Mr. Blue Sky - Electric Light Orchestra	114.59	Expert	2.86★	1996-1392
 More One Night (Assertive Bootleg Remix) - Chito (CV: Minase Inori), Yuuri (CV: Kubo Yurika)	114.57	Expert+	2.81★	1790-1248
 VORACITY - OVERLOAD III OP	114.51	Expert	2.86★	4532-3807
 Two weeks - 	114.48	Expert+	2.88★	361-214
 My Humps - (beatmap by Mr__Tomnus)	114.28	Expert	2.87★	462-280
 Liberation - Harold van Lennep	114.14	Expert+	2.75★	3156-2241
 Feel the melody - S3RL	114.14	Expert	2.86★	2999-2127
 American Boy - Estelle ft. Kanye West	114.1	Expert	2.79★	998-2776
 Tieduprightnow - Parcels	114.06	Expert	2.85★	3190-2269
 Hyouri Ittai - ?kagamine Rin Len?	114	Expert	2.75★	1975-1376
 Break The Silence - Monstercat	113.99	Expert	2.86★	2013-1402
 Wake Me Up When September Ends - Green Day	113.95	Expert	2.74★	3020-2144
 Graffiti - CHVRCHES	113.91	Expert	2.62★	2632-1841
 Eins Zwei Polizei - Biotronix	113.91	Expert	2.79★	1777-1240
 Suicide Bassline VIP - Mefjus	113.78	Expert	2.92★	2062-1430
 Renegade - phoenix7700	113.73	Expert+	2.87★	2704-1889
 Light - San Holo	113.68	Expert	2.85★	1289-899
 Love Me - The 1975	113.67	Expert+	2.98★	2144-1482
 Defending Yellow River - The Yellow River Chorus	113.67	Expert	2.77★	1605-1133
 JoJo's BA - Opening 3	113.53	Expert	2.85★	537-337
 ECHO - (Map By QuiqueLocoXDDDD)	113.53	Expert	2.71★	508-313
 Lie, Cheat, Steal - Run the Jewels	113.49	Expert	2.78★	2633-1842
 Rx (Medicate) - Theory of a Deadman	113.49	Expert	2.87★	2582-1796
 Push Up - Enschway & O5CAR	113.48	Expert	2.85★	2383-1650
 Holy - Zoricus	113.45	Expert	2.88★	2852-2018
 My Soul,Your Beats! (TV Size) - Lia	113.32	Expert	2.81★	1487-1043
 Let Me Hear - Fear, and Loathing in Las Vegas	113.32	Expert	2.85★	1332-927
 Red Like Roses - Part II - Ft. Casey Lee Williams and Sandy Casey	113.27	Expert+	2.78★	1184-815
 Beat it - Michael Jackson	113.23	Expert	2.72★	811-535
 Cotton Eyed Joe - Rednex	113.2	Expert	2.83★	2623-1832
 KDV (feat. Shug) - MISSIO	113.13	Expert	2.85★	3111-2211
 Surface - 	113.13	Expert	2.84★	1150-789
 What Is Love - Haddaway	113.07	Expert+	2.76★	2393-1655
 My Hero Academia Opening 1 - NateWantsToBattle	112.98	Expert	2.83★	2792-1965
 Headless Beast - Pause Ahead Side A - Bill Kiley	112.87	Expert	2.83★	1453-1015
 Zayde Wolf - Hustler.oog - 	112.84	Expert	2.03★	2519-1748
 Graves - Chvrches	112.72	Expert	2.83★	3038-2155
 Toca - Carnage feat Timmy Trumpet & KSHMR	112.72	Expert+	2.83★	1581-1112
 Propane Nightmares - 	112.71	Expert+	2.83★	1266-881
 Lethargy - Bastille	112.64	Expert+	2.73★	1358-945
 Nice To Meet You, Mr. Earthling ft. Hatsune Miku - Pinnochio-P	112.63	Expert	2.65★	5255-4655
 Dubai Was Lit - Trap Remix	112.53	Expert	2.92★	1399-974
 The Light - Ridvan	112.49	Expert	2.31★	1348-938
 Little Drop - Dropgun	112.45	Expert	2.83★	2598-1809
 Requiem For A Dream - (Beyond All What's Denied cover)	112.45	Hard	2.76★	1479-1037
 Hatsune Miku no Shoushitsu - 	112.45	Expert	2.87★	1445-1009
 KDV (feat. Shug) - MISSIO	112.36	Hard	2.82★	3111-2211
 LUVORATORRRRRY! - Reol feat.nqrse	112.35	Hard	2.6★	65-33
 Peanut Butter Jelly Time - The Buckwheat Boyz	112.33	Expert	2.82★	2862-2027
 ASGORE/Bergentruckung - 	112.28	Expert	2.82★	2146-1484
 Cantina Band - DJ AG	112.23	Expert	2.67★	244-146
 UTAMI - 	112.22	Expert	2.82★	266-160
 BTH - Seduction (Vocal Mix) - (Charted by M.Rappold)	112.21	Expert+	2.47★	1227-850
 Click Bait - Feat. Gl!tch	112.21	Hard	2.8★	712-467
 Eleanor Rigby - The Beatles	112.14	Expert	2.83★	2820-1990
 POP TEAM EPIC - by Sumire Uesaka	112.06	Expert	2.81★	1595-1125
 Senbonzakura Feat.Hatsune Miku - Kurousa-P	112.02	Expert	2.81★	731-481
 Kyouran Hey Kids!! - Noragami Aragoto Opening	111.94	Expert+	2.72★	547-345
 Wannabe - Spice Girls	111.92	Expert	2.67★	1182-813
 SommerFagel (Bassnectar Remix) - Bassnectar	111.84	Expert	2.86★	2859-2024
 Shinzou wo Sasageyo - 	111.77	Expert	2.79★	1887-1309
 Deep In Abyss - Made In Abyss OP	111.77	Expert	2.78★	535-336
 Go Fck Yourself - Two Feet	111.76	Hard	2.81★	1438-1006
 He's a pirate - Hans Zimmer & Klaus Badelt	111.72	Expert	2.7★	220-128
 NZT48 - I See Stars	111.71	Expert+	2.8★	1910-1328
 When It Falls - RWBY Vol. 3 Opening	111.69	Expert	2.73★	2367-1637
 Seiten No Teriyaki - Charted by Moriik	111.67	Expert+	2.85★	1418-991
 Seven Nation Army - Glitch Mob Remix	111.59	Expert+	3.27★	0000-0000
 Corduroy - TeamSESH	111.5	Expert	2.82★	3471-2549
 Fake Love - BTS	111.5	Expert	2.76★	3436-2512
 Rock da Juice - The Dude	111.47	Expert	2.82★	1948-1355
 Sid Metal Legacy - 	111.33	Expert	2.98★	1402-976
 Closer - 	111.23	Expert	2.79★	2853-2019
 Recover - Chvrches	111.21	Expert	2.8★	2320-1603
 Waiting For Love - Avicii	111.16	Expert	2.78★	2213-1532
 More One Night - 	111.16	Expert	2.63★	1174-807
 Freaks - Timmy Trumpet & Savage	111.16	Expert	2.68★	818-540
 Sad Story (Out of Luck) - Merk & Kremont	111.14	Hard	2.84★	2176-1503
 Kill It 4 The Kids - feat. AWOLNATION, Rock City	111.14	Expert	2.68★	352-206
 YMCA - By Village People	111.09	Hard	2.7★	283-172
 Chaoz Japan - Castle Crashers - 	111.06	Expert	2.78★	3321-2387
 Mashup Vol. 1 - By ToRRent	111.05	Expert	2.84★	2301-1589
 One Punch Man Openinng Theme - Charted by OmALY 04	110.96	Expert	3.01★	2607-1817
 Path - Apocalyptica	110.93	Hard	2.73★	2159-1489
 Croatian Rhapsody - The Piano Player	110.93	Expert	2.78★	1889-1311
 Bring Back The Summer - Rain Man	110.91	Hard	2.88★	3039-2156
 Frowny Face (Douster Remix) - Gucci Mane	110.91	Expert	2.78★	526-330
 Sleepyhead - Passion Pit	110.84	Expert	2.8★	1723-1209
 Razor Sharp - (Beatmap by Chandoggie)	110.79	Hard	2.5★	1949-1356
 Hotel Moonside - Kanade Hayami	110.77	Expert	2.78★	1080-734
 Mighty - Caravan Palace ft. JFTH	110.75	Expert	2.82★	2279-1576
 devstack - DiD - 	110.74	Expert	2.78★	3119-2215
 Blank Space - I Prevail	110.74	Expert	2.79★	3016-2140
 Telephone - 	110.63	Hard	2.68★	1775-1238
 My Dearest (TV Edit) - Supercell	110.56	Expert	2.74★	854-568
 iLLness LiLin  - Chart by Mystikmol	110.52	Hard	2.77★	5311-4716
 Poker Face - 	110.52	Hard	2.54★	1276-888
 Test Drive - John Powell	110.5	Expert	2.69★	4686-5376
 Hamster Dance - 	110.47	Expert	2.76★	387-231
 TEST - Heavenly	110.43	Expert	2.77★	920-617
 Kipod Riot Remix - Infected Mushroom	110.29	Expert+	2.77★	831-550
 Carpe Diem Pt.3 - FireFarm & AJ Myst	110.22	Expert+	2.78★	2841-2009
 300MB - Mouth Moods	110.14	Expert+	2.58★	267-161
 Pegboard Nerds - Party Freaks - 	110.11	Expert	2.75★	1867-1297
 Second Heaven - 	109.95	Hard	2.77★	1941-1350
 Hero ft. Elizaveta (Da Tweekaz 'Guitar Hero' Mix) - Charted by Adoom	109.87	Hard	2.78★	1561-1097
 Los! Los! Los! [TV size] - Tanya Degurechaff (Aoi Yuuki)	109.8	Expert	2.77★	2690-1879
 Electronik Supersonik - Zlad	109.8	Expert	2.43★	1618-1143
 Good Times Roll - Griz x Big Gigantic	109.77	Expert+	2.74★	3931-3101
 Hopes and Dreams - Undertale	109.76	Expert	2.94★	232-136
 Never Gonna - (Extended Mix)	109.69	Expert	2.77★	2591-1804
 Pimped Out Getaway - Payday 2 Soundtrack	109.69	Expert	2.7★	2434-1683
 Paradisus Paradoxum: Re: Zero OP 2 - By Myth & Roid	109.66	Expert	2.7★	3060-2172
 Glad You Came (Cover) - We Came As Romans 	109.64	Expert	2.75★	2585-1798
 Gangnam Style - PSY	109.64	Expert	2.64★	517-321
 qijizaixiang - dijiaaitman	109.59	Expert+	2.77★	2068-1434
 Thrilling?One Way - 	109.59	Hard	2.76★	1936-1346
 Life Will Change - Persona 5 OST	109.54	Expert	2.69★	594-381
 MegaloBox Main Theme Song - Mabanua	109.48	Expert	2.75★	277-166
 Cryosleep - 	109.39	Hard	2.32★	1125-769
 Rap God (Explicit) - 	109.33	Expert+	2.67★	1574-1107
 Don't Say "Lazy" - K-On	109.33	Expert	2.73★	593-380
 Overdrive - (Map By QuiqueLocoXDDDD)	109.3	Expert	2.75★	243-145
 Stutter - 	109.28	Expert	2.74★	1162-798
 Metroid Prime - Main Theme (Krale Remix) - Kenji Yamamoto	109.27	Hard	2.76★	2904-2059
 Wrong (Muzzy Remix) - Kings Of The City	109.23	Expert	2.42★	1427-997
 Awaken - Dethklok - 	109.2	Expert	2.74★	1097-749
 Pop Culture - 	109.17	Hard	2.62★	389-232
 To see the future (TV size) - 	109.16	Expert	2.73★	394-234
 Brinstar Depths (Kraid's Lair) - Super Smash Bros. Melee	109.09	Expert+	2.59★	1717-1204
 Mischievous Sensation - ?????????	109.04	Expert	2.74★	2126-1471
 Sonic 2 - Special Stage (Dance Remix) - 	109.01	Expert	2.73★	3019-2143
 Angels & Demons - 	109	Hard	2.69★	1898-1320
 Dirty Vibe - with Diplo, CL, & G-Dragon	108.99	Expert+	2.73★	2269-1571
 FFVII - Hurry Faster - 	108.89	Expert	2.73★	3385-2457
 Megalovania - Toby Fox	108.76	Expert	2.72★	335-197
 Stuck In The Middle - Stealer's Wheel	108.7	Expert	2.76★	2655-1854
 Youjo Senki - Los! Los! Los! - Aoi Yuuki	108.69	Normal	2.61★	3263-2334
 JOUNETSU  TAIRIKU - 	108.64	Hard	2.22★	1847-1281
 Cathedral Pictures - 	108.62	Expert	2.73★	2622-1831
 Alex S. - My Little Pony Intro (Alex S. Glitch Remix) - Alex S.	108.6	Expert	2.71★	3892-3056
 Lost Woods (Ephixa Remix) - Zelda	108.57	Expert	2.72★	1359-946
 Crossing Field - Crossover Edition	108.53	Expert	2.71★	2995-2124
 Yeah! - Usher	108.52	Expert	2.63★	3467-2545
 Senbonzakura - ft. Hatsune Miku	108.47	Expert	2.71★	734-483
 Turn Down For What - Upon A Burning Body & ICE-T	108.41	Expert	2.5★	2587-1800
 a starlit night - 	108.35	Expert	2.69★	929-622
 Mr Brightside - The Killers	108.25	Expert	2.64★	1678-1177
 BLACK or WHITE? - BlackYooh vs. siromaru	108.19	Expert+	2.86★	2181-1506
 The Nights - 	108.15	Expert	2.68★	1592-1122
 Hand in Hand - Hatsune Miku	108.13	Expert	2.93★	3282-2343
 Shadows - Lindsey Stirling	108.1	Expert	2.5★	1842-1279
 Battle! (Lorekeeper Zinnia)  - Shota Kageyama	108.05	Expert+	2.71★	2049-1423
 BTH - Touch My Body - (Charted by M.Rappold)	107.97	Expert+	2.58★	1229-852
 Death Metal - Crypt of the Necrodancer	107.95	Expert	2.34★	1682-1180
 BTH 4 - Countdown To Destination - (Charted by M.Rappold)	107.92	Expert+	2.65★	2823-1993
 Crypteque -Map by Batteredburrito - 	107.81	Hard	2.7★	592-379
 Youkoso Japari Park e - Kemono Friends OP	107.81	Expert	2.72★	136-80
 Call Me - 	107.79	Expert	2.65★	2726-1907
 Lean On (feat. M0) - Major Lazer & DJ Snake	107.71	Expert	2.7★	2435-1684
 Hide and Seek - 64.0 - 	107.71	Expert	2.59★	2052-1424
 Rocket League x Monstercat - Glide - Stephen Walking	107.63	Expert	2.66★	2356-1629
 Tomadoi Recipe - 	107.62	Hard	2.69★	465-283
 Criminal - 	107.58	Normal	2.62★	3414-2486
 SAO intro - 	107.56	Expert	2.31★	662-428
 We Are Number One - LazyTown	107.53	Expert	2.69★	2399-1660
 Inferno - 	107.51	Expert+	2.57★	2203-1523
 Cross Time - Brandy	107.51	Hard	2.7★	1100-750
 Devil Trigger - Ali Edwards - 	107.35	Expert	2.67★	2223-1539
 Death To All But Metal - Steel Panther	107.23	Expert	2.88★	3325-2391
 Ryhthm Is A Dancer - Breath Carolina	107.18	Expert	2.47★	2790-1963
 Flash Funk - Marshmello Remix	107.17	Expert	2.68★	950-640
 [Hard Dance] Stonebank Be Alright - Monstercat	107.09	Expert	2.68★	1460-1021
 BTH - Boundless - (Charted by M.Rappold)	107.09	Expert+	2.68★	1223-846
 Born This Way - Mapped by zack32h	107.08	Expert+	2.98★	3326-2392
 Shake It Off - Taylor Swift	107.01	Expert	2.53★	1216-840
 Thanks for the Memories - Fall Out Boy	106.97	Expert	2.68★	1589-1119
 The Beginning - Yohske Yamamoto	106.94	Expert	2.86★	2567-1784
 Silver Moon - Donkeyboy	106.94	Expert	2.71★	2339-1616
 Lost Frequincies - Are You With me - Are You With Me	106.89	Expert+	2.78★	2569-1786
 BTH - Cheat Codes - (Charted by M.Rappold)	106.87	Expert+	2.57★	1224-847
 Furioso Melodia - gmtn	106.87	Expert	2.66★	22-5
 Rone - Bye Bye Macadam - 	106.86	Expert	2.7★	1622-1146
 Disbelief Hardmode Phase 4 - Hopes of the Heart	106.72	Expert	2.7★	1029-694
 We Dont Bite - JTMACHINIMA	106.67	Hard	2.86★	3048-2163
 rockstar ft. 21 Savage - 	106.67	Expert	2.67★	1993-1390
 Fly - Tokyo Machine (Monstercat) - 	106.63	Expert	2.64★	5768-5231
 Buttonmasher - chart by Moriik	106.63	Expert	2.7★	2063-1431
 MTC Saga - 	106.55	Hard	2.67★	2987-2116
 Dark Sun - Keltek	106.55	Expert	2.63★	2205-1525
 Engage - TuneSquad	106.54	Expert	2.67★	2354-1627
 Conqueror - AURORA	106.53	Expert	2.59★	4888-4228
 Levels - Avicii	106.51	Expert	2.66★	1010-682
 Now That I've Found You - S3RL ft. Déja	106.5	Expert	2.66★	3322-2388
 Era - The Mass	106.5	Expert	2.66★	433-259
 Work - Bossfight	106.48	Expert	2.67★	801-529
 Mortal Kombat (Original Theme) - Techno Syndrome	106.24	Expert	2.58★	1615-1140
 Shovel Knight - Strike the Earth! - Jake Kaufman	106.14	Expert	2.66★	1065-722
 Blastix Riotz - Chart by Mystikmol	106.06	Hard	2.66★	1725-1211
 The Wonky Song (X Rated Version) - MONXX & Walter Wilde	106.03	Hard	2.54★	2394-1656
 Shadows - God is an Astronaut	105.97	Expert	2.5★	1523-1069
 Golden Hour - Electric Swing Circus	105.89	Expert	2.61★	4198-3425
 Hallelujah Essaim - Gabriel Dropout Cast	105.89	Expert	2.68★	1752-1224
 Magic Logic Labyrinth - a_hisa	105.84	Hard	2.66★	3440-2517
 Disconnected - Pegboard Nerds	105.82	Expert	2.59★	916-613
 Battle Without Honor or Humanity - Tomoyasu Hotei	105.79	Expert	2.65★	1495-1049
 EXCITE - Kamen Rider Ex-Aid	105.76	Hard	2.64★	2321-1604
 Buttercup - Jack Stauber	105.73	Expert	2.67★	3463-2541
 Bad Apple!! (Violin Quartet) - 	105.67	Expert	2.39★	1344-935
 Tomorrow - 	105.63	Expert	2.64★	2758-1935
 Frame of Mind - 	105.59	Expert	2.64★	682-445
 Shatter Me Feat. Lzzy Hale - Lindsey Stirling	105.53	Hard	2.67★	2459-1701
 The Island P2 Dusk - Pendulum	105.52	Expert	2.58★	511-315
 Gokuraku Jodo - 	105.5	Expert	2.55★	913-610
 [EC1]Everything Goes - R3SPAWN	105.47	Expert	2.55★	2667-1859
 Arby 'n' The Chief Season 6 Main Theme - Jon CJ Graham	105.46	Expert	2.65★	1718-1205
 7th Element - Vitas	105.46	Expert	2.65★	617-398
 Shrek Entire Movie - Dreamworks	105.28	Easy	2.66★	
 Remix 10 - SilvaGunner Remix	105.28	Expert	2.64★	2000-1395
 Shelter (Madeon's Evil Edit) - 	105.27	Expert	2.55★	1531-1075
 Crywolf - Eyes Half Closed - Eyes Half Closed	105.25	Expert	2.66★	1580-1111
 Papaoutai - 	105.21	Hard	2.63★	2139-1477
 Hibikase - Giga-P	105.14	Expert	2.63★	3034-2152
 Live It Up - 2018 FIFA World Cup Russia	105.12	Expert	2.63★	2988-2117
 The Blocks We Loved - Killerblood	105.1	Expert	2.64★	284-173
 Holding Out for a Hero - Bonnie Tyler	105.07	Expert	2.56★	2199-1519
 Down The Road - C2C	105.03	Expert	2.63★	2250-1557
 Want You Gone - GLaDOS	105.02	Expert	2.44★	3418-2492
 One Thing (Grant Remix) - San Holo	104.92	Expert	2.63★	2060-1428
 The Legend Of Max - 	104.92	Expert+	2.65★	1154-792
 Toumei Elegy - (Mapped by Calijor)	104.86	Expert	2.62★	5522-4967
 Alright Ft. Big Sean - Logic	104.86	Expert	2.62★	36-14
 Your Best Nightmare - Undertale	104.76	Expert	2.37★	1198-825
 Fighting Dreamers - naruto	104.72	Expert	2.62★	949-639
 Sponge Bob Anime Opening - narmak	104.71	Hard	2.32★	3122-2217
 Astrogazer - D.J Totto - 	104.67	Hard	2.64★	837-554
 20 Percent Cooler - Ken Ashcorp	104.46	Expert	2.62★	1220-843
 Sweet Child O Mine - Guns and Roses	104.44	Expert	2.5★	5714-5174
 Daikenkai - Mapped By Sniffyz	104.44	Expert+	2.64★	1652-1168
 You Know You Like It (DJ Snake remix) - 	104.41	Expert	2.62★	3377-2449
 Spoiler - DJ Hyper	104.37	Expert	2.62★	2442-1689
 Never Regret Anything - Chart by Mystikmol	104.37	Expert+	2.56★	1390-968
 Numb - Linkin Park	104.3	Expert	2.58★	2757-1934
 RIGHT ON TIME - from GF and DM	104.3	Expert	2.62★	2317-1600
 Unhappy Refrain - ft. Hatsune Miku	104.23	Hard	2.61★	1988-1386
 Hot Drinks - 	104.21	Expert	2.6★	2741-1919
 Ascension - Big Wild	104.15	Expert	2.61★	2369-1639
 Lift Yourself - Kanye West	104.1	Hard	2.43★	1620-1145
 Through the Cellar Door - 	104.03	Expert	2.62★	2550-1771
 Lift Yourself - Kanye West	103.99	Expert	2.6★	1620-1145
 Ghost Rule - feat_ Hatsune Miku	103.89	Expert	2.63★	1980-1381
 We Built this City - Starship	103.8	Expert	2.52★	5844-5309
 Funky Dealer - Hideki Naganuma	103.79	Expert	2.61★	5897-5372
 Full Metal Alchemist Opening 4 Rewrite - Asian Kung-Fu Generation	103.79	Hard	2.61★	3199-2277
 Oshama Scramble - 	103.74	Expert+	2.55★	168-103
 Chats Been Spammin' Foki - Carrot Bois	103.71	Expert	2.62★	430-256
 It's My Life - Bon Jovi	103.69	Expert	2.58★	523-327
 Devastator  - For Today	103.68	Expert	2.79★	1626-2406
 Sarabande - 	103.65	Expert	2.89★	1499-1052
 Dimple - BTS	103.63	Hard	2.42★	2564-1782
 BTH 3 - Im so Happy - (Charted by M.Rappold)	103.59	Expert+	2.59★	2261-1567
 Rats - Ghost B.C.	103.58	Expert	2.59★	1202-828
 Fly Away - Panty and Stocking w/Garterbelt	103.5	Expert	2.56★	2714-1897
 This Is Gospel - Panic! At The Disco	103.42	Expert	2.55★	2379-1647
 FFVII - J-E-N-O-V-A - 	103.37	Expert	2.59★	3341-2409
 Nirvana - kors k feat.RIRE - (Camellia's "BinaryHeaven" Remix)	103.35	Hard	2.25★	725-476
 Promises - 	103.31	Expert	2.59★	1687-1185
 I'll Make A Man Out Of You - Mulan	103.3	Expert+	2.58★	1425-996
 Marble Soda - Shawn Wasabi	103.24	Expert	2.5★	630-404
 Technologic - Daft Punk	103.21	Expert	2.48★	2673-1863
 Firestone - 	103.13	Hard	2.45★	1133-776
 Ultimate Celebration - Intents 2018 Anthem	103.11	Expert+	2.46★	1860-1292
 Groovin' Magic - Diebuster OP (TV Size)	103.11	Expert	2.58★	1461-1022
 MTC (Short) - Mapped by Valkuma	103.1	Expert	2.6★	418-249
 Particle Man - They Might Be Giants	103.09	Expert	2.49★	2514-1745
 Everyday Netsky Remix - Rusko	103.02	Expert	2.59★	2273-1573
 Shots (Broiler Remix) - Imagine Dragons	102.95	Expert	2.58★	1519-1066
 Love Potion - ?? / ?????	102.9	Expert	2.49★	3347-2415
 Rip and Tear - Mapped by Samson Davis	102.89	Expert+	2.82★	2515-1746
 21 guns - 	102.85	Hard	2.59★	2869-2033
 Sangria Wine - Camila Cabello, Pharrell Williams	102.83	Expert	2.76★	1691-1188
 All The Kings Horses - 	102.77	Hard	2.55★	1489-1045
 Let's do it again - 	102.76	Hard	2.58★	441-266
 Hallelujah Essaim - Gabriel Dropout Cast	102.75	Hard	2.6★	1752-1224
 Ikenai Borderline - giri giri ai!	102.71	Expert	2.57★	595-382
